arxiu	hash	classet	classe	classer	text_orig	text
TGNAjuntament_tweet_20211021_203819.csv	356ebef580aec51c3a2fc685bbc78809600153ad4863e2c0916739e822ce9036	3 Serveis Municipals	3	2	@TGNAjuntament @joan_ru_ca Un cop passades les eleccions no es retira tot. Aquestes fotos són d'avui mateix.1. Església St Pau (davant dels jutjats)2. Mercat Central (part del darrera)3. A la Caixa de la Rambla NovaHi ha possibilitat de sanció per no enretirar els cartells electorals?Gràcies. https://t.co/HefuKTmLoN	un cop passades les eleccions no es retira tot aquestes fotos són davui mateix1 església st pau davant dels jutjats2 mercat central part del darrera3 a la caixa de la rambla novahi ha possibilitat de sanció per no enretirar els cartells electoralsgràcies httpstcohefuktmlon
TGNAjuntament_tweet_20211021_203819.csv	be5571e252176fd7e2799780bbc1d16f072558b408245cf795f7d33af8af6d1c	2 Politica	2	1	@TGNAjuntament Potser hi ha un error? Aquesta iniciativa fa més de tres anys que es fa. La va iniciar la nostra estimada i enyorada Ana Santos. @PSCTarragonaTarragona farà un recompte de persones sense sostre la nit del 4 de maig - https://t.co/oTBWTvCNQQ	potser hi ha un error aquesta iniciativa fa més de tres anys que es fa la va iniciar la nostra estimada i enyorada ana santos  farà un recompte de persones sense sostre la nit del 4 de maig  httpstcootbwtvcnqq
TGNAjuntament_tweet_20211021_203819.csv	d076d1b11f008999cf194eb75194593d0486abb6fbe7d33ec3d1b7afe1d2e0db	10 Comerç i Indústria	10	2	@TGNAjuntament Diada del bars de la Plaça de la Font!!!!	diada del bars de la plaça de la font
TGNAjuntament_tweet_20211021_203819.csv	8ebed9adc799327f2a665a7f665fb337ea4e4ee66148e0617cb75f9d3c21c8d4	3 Serveis Municipals	3	2	@TGNAjuntament Bona tarda, gràcies per la resposta i per la informació. Desafortunadament, d'aquí poc, tornarà a estar igual. L'incivisme actual de la ciutat és veu a tot arreu. Gràcies igualment.	bona tarda gràcies per la resposta i per la informació desafortunadament daquí poc tornarà a estar igual lincivisme actual de la ciutat és veu a tot arreu gràcies igualment
TGNAjuntament_tweet_20211021_203819.csv	f2ad928a2b71459839b502b61115b3fbf56ec0e9e2ca23d868b54a4a940a4134	1 Altres	1	0	@TGNAjuntament Excel.lent. Gràcies!!	excellent gràcies
TGNAjuntament_tweet_20211021_203819.csv	301fd4dcdf17f7771594b05f9e3f45ae5fa5cf96e1066307ac147954f44e99d0	11 Seguretat Ciutadana	11	3	@TGNAjuntament @guardia_urbana Gràcies!	gràcies
TGNAjuntament_tweet_20211021_203819.csv	7c037f8d47f3bf48e908dff4d4848c422c181c2a9d140c313299919591824a79	8 OAC	8	3	@TGNAjuntament com puc empadronar-me amb certificat digital? A Barcelona es pot fer sense problemes. Gràcies!	com puc empadronarme amb certificat digital a barcelona es pot fer sense problemes gràcies
TGNAjuntament_tweet_20211021_203819.csv	c5104600af3bf5760f3a6cb635e6aa015901b49cd945342b86ed11a8eafa4e24	10 Comerç i Indústria	10	2	@TGNAjuntament Estem a dia 15, podrem montar paradeta de castanyes??	estem a dia 15 podrem montar paradeta de castanyes
TGNAjuntament_tweet_20211021_203819.csv	31cbeb83df1cdcdda6a03bd4911205c64651a349e327063fe87779dc3f9d3d28	11 Seguretat Ciutadana	11	3	@TGNAjuntament @JosepMLlaurado @hectordelaSA Sincerament tant difícil és posar agents de paisà per poder enganxar a tota aquesta purria que embruta els carrers ??😢	sincerament tant difícil és posar agents de paisà per poder enganxar a tota aquesta purria que embruta els carrers
TGNAjuntament_tweet_20211021_203819.csv	20a4ea3bca48603896b13dc0428c89b7b567a058bf69d3b4e78772b8c104101f	11 Seguretat Ciutadana	11	3	@TGNAjuntament @guardia_urbana Tb esta avisat per la EPP	tb esta avisat per la epp
TGNAjuntament_tweet_20211021_203819.csv	03272b5ad19a38ad626de5cb025844465ccb22ee68ede79efc1078e9fb3c025b	6 Cultura	6	2	🔗 Les famílies trobaran més informació i es poden inscriure al cicle d'activitats artístiques 'Emociona’t' a través de la pàgina web https://t.co/krnSzZhYrb	les famílies trobaran més informació i es poden inscriure al cicle dactivitats artístiques emociona’t a través de la pàgina web httpstcokrnszzhyrb
TGNAjuntament_tweet_20211021_203819.csv	d8d5729e5f14526bb5e523cb42902df32bd135d18b9469e1a8d7520376ff9ac4	6 Cultura	6	2	De caràcter gratuït, s'ofereixen un total de 96 activitats en diferents punts de la ciutat, tots els diumenges.📅 L'activitat es farà del 17 d’octubre i fins el 5 de desembre, de les 11 a les 12.30 hores.Tindran lloc simultàniament a 8 espais públics de la ciutat 🏙️	de caràcter gratuït sofereixen un total de 96 activitats en diferents punts de la ciutat tots els diumenges  lactivitat es farà del 17 d’octubre i fins el 5 de desembre de les 11 a les 1230 horestindran lloc simultàniament a 8 espais públics de la ciutat 
TGNAjuntament_tweet_20211021_203819.csv	e764b262607ab67b50f3034a79b5fe741a1bfc02c421db4b2f3ea99e749ddc3d	6 Cultura	6	2	👪 També es presenta una programació d’activitats de lleure educatiu i en família en espais públics. L'objectiu és crear un àmbit d’aprenentatge i de cohesió social.🎶 Cada taller utilitzarà un conte com a eix principal i integrarà una disciplina artística. https://t.co/ekOXHk4k3H	també es presenta una programació d’activitats de lleure educatiu i en família en espais públics lobjectiu és crear un àmbit d’aprenentatge i de cohesió social  cada taller utilitzarà un conte com a eix principal i integrarà una disciplina artística httpstcoekoxhk4k3h
TGNAjuntament_tweet_20211021_203819.csv	0f51ef90de0cbf3f0cc8a9aba6d492bac494ad16fd7dea44a1d81d4550d637f5	6 Cultura	6	2	👦 Els alumnes poden escollir el paquet de tallers artístics que més els hi agradi. Les activitat són gratuïtes i s’oferten un total de 390 places: 10 alumnes per grup  i 3 grups a cada escola seu.❕ Encara hi ha places disponibles.	els alumnes poden escollir el paquet de tallers artístics que més els hi agradi les activitat són gratuïtes i s’oferten un total de 390 places 10 alumnes per grup  i 3 grups a cada escola seu  encara hi ha places disponibles
TGNAjuntament_tweet_20211021_203819.csv	fd5dea18fc2c6a392460ac0c843696098cb1038c4431ce7a39d54b6229859b05	6 Cultura	6	2	🗣️ El conseller d'Educació @manelcastano ha destacat l’aposta de l’Ajuntament per crear "una oferta compartida de lleure educatiu de qualitat entre nens i nenes de diferents escoles que doni resposta a les conseqüències negatives a nivell socioeducatiu que han patit els infants". https://t.co/ZCMwO2MTum	el conseller deducació  ha destacat l’aposta de l’ajuntament per crear una oferta compartida de lleure educatiu de qualitat entre nens i nenes de diferents escoles que doni resposta a les conseqüències negatives a nivell socioeducatiu que han patit els infants httpstcozcmwo2mtum
TGNAjuntament_tweet_20211021_203819.csv	254d2b55ddd2eea9261f2a8c3fe6b27b591ca2b964b13d132c4b5041127c4e5d	6 Cultura	6	2	🎭 Els infants treballaran competències educatives i creatives al voltant de l'art.S’ofereixen 6 disciplines artístiques (teatre, música, dansa, fotografia, il·lustració i contes) entre 13 escoles i repartides per zones.	els infants treballaran competències educatives i creatives al voltant de larts’ofereixen 6 disciplines artístiques teatre música dansa fotografia il·lustració i contes entre 13 escoles i repartides per zones
TGNAjuntament_tweet_20211021_203819.csv	8b0216ec080aeba377560e6be74be1d1ac6fd120cdf94b817cdda0c436b7a51a	1 Altres	1	0	Per desenvolupar el recompte de persones sense sostre es calcula que es necessiten entre 120 - 150 persones.🔗 Aquest matí trobareu tota la informació sobre la iniciativa a https://t.co/3P4NnyU2yd. https://t.co/fxz0tUp0sp	per desenvolupar el recompte de persones sense sostre es calcula que es necessiten entre 120  150 persones  aquest matí trobareu tota la informació sobre la iniciativa a httpstco3p4nnyu2yd httpstcofxz0tup0sp
TGNAjuntament_tweet_20211021_203819.csv	bfd5b5163998320126e748491948330cd647f9e365cb77daf026eae8dc64b8b0	1 Altres	1	0	✍ Les persones voluntàries que vulguin col.laborar amb la iniciativa tenen dues vies per fer-ho:1) Participar activament en el recompte.2) Donar suport logístic i realitzar tasques organitzatives.🗓 Les inscripcions seran obertes fins al 28/10 al web https://t.co/RGv9E7SeUp https://t.co/pO31MIBlCW	les persones voluntàries que vulguin collaborar amb la iniciativa tenen dues vies per ferho1 participar activament en el recompte2 donar suport logístic i realitzar tasques organitzatives  les inscripcions seran obertes fins al 2810 al web httpstcorgv9e7seup httpstcopo31miblcw
TGNAjuntament_tweet_20211021_203819.csv	99234d742f504390fb083f83e27d49b3c8d162aeb31c5361d2858e9c85874980	1 Altres	1	0	🗣 @Inesicasole: "El recompte ens ha de permetre obtenir una radiografia actualitzada d'aquest problema i, a partir d'aquí, abordar el sensellarisme des de diferents fronts, atacant les raons estructurals i promovent polítiques d'habitatge". https://t.co/cIzWGCGVQf	el recompte ens ha de permetre obtenir una radiografia actualitzada daquest problema i a partir daquí abordar el sensellarisme des de diferents fronts atacant les raons estructurals i promovent polítiques dhabitatge httpstcocizwgcgvqf
TGNAjuntament_tweet_20211021_203819.csv	29de8a0bea8593ba5e81aab510767ff3dfed471b5be217456e40c76cf8372cd3	2 Politica	2	1	@TGNAjuntament @OmniumTarragone @TGNcultura Voldreu dir "Òdium"Per cert, quina "república"? La "simbòlica" 🤣Mai l'Ajuntament de Tarragona havia estat tant sectari,extremista com https://t.co/nOenfEM2Kz costat d'uns tarragonins i a d'esquenes a la majoria. Vergonyós!	voldreu dir òdiumper cert quina república la simbòlica  mai lajuntament de tarragona havia estat tant sectariextremista com httpstconoenfem2kz costat duns tarragonins i a desquenes a la majoria vergonyós
TGNAjuntament_tweet_20211021_203819.csv	97bf98e3441c38d5edd437cca1a3bb0420346ee138ac0d2beb2da0a9ecc4c79a	9 Mobilitat	9	2	@TGNAjuntament @TGNturisme És una aberració haver construït aquesta mena de "carril bici" a Tarragona.En aquesta casos, com s'ha en altre municipis cal copsar l'opinió dels tarragonins que són els que paguen.Us penseu que és BCN?Carril bici?Per quedar-vos les comissions de les obres o per què?🤮	és una aberració haver construït aquesta mena de carril bici a tarragonaen aquesta casos com sha en altre municipis cal copsar lopinió dels tarragonins que són els que paguenus penseu que és bcncarril biciper quedarvos les comissions de les obres o per què
TGNAjuntament_tweet_20211021_203819.csv	35a27d03c74731819ede81ad9999cda08d6c6b60a2b570cb3a6553ca78facd5c	5 Urbanisme	5	2	RT @JordiAlasa: @TGNAjuntament Balcons de Castellarnau per la part de Ferrers molt deteriorats i amb perill de caure sobre el cap d'algú. H…	rt   balcons de castellarnau per la part de ferrers molt deteriorats i amb perill de caure sobre el cap dalgú h…
TGNAjuntament_tweet_20211021_203819.csv	4025c6c49afc1f7734dcd949f96ed5ff0b8c4b4c6d2157bbe7433b0cc710de53	9 Mobilitat	9	2	@TGNAjuntament Moltes gràcies per la resposta!! Esperem que fagin alguna millora en una de les principals entrades de la ciutat!!	moltes gràcies per la resposta esperem que fagin alguna millora en una de les principals entrades de la ciutat
TGNAjuntament_tweet_20211021_203819.csv	864ffd9c5e3fd1b6a27a12484399c4341fa865d39435bffd04c060f43ba16951	0 No utilitzable	0	0	@TGNAjuntament Gràcies per la resposta	gràcies per la resposta
TGNAjuntament_tweet_20211021_203819.csv	07d7cea1e1502bd70922b9420d19959cb8055f59f05eaf814cd4ab127dafc4c6	11 Seguretat Ciutadana	11	3	@TGNAjuntament Gcs resposta i avís. Penseu q hi ha fanals al darrer tram de La Rambla amb 1, 2 o 3 brides	gcs resposta i avís penseu q hi ha fanals al darrer tram de la rambla amb 1 2 o 3 brides
TGNAjuntament_tweet_20211021_203819.csv	68d3432d499902fbc7413f2177b8c9b7503694e305b98b5626b2be3e926f1a6d	6 Cultura	6	2	@lluigi_ ...S'espera haver completat totes les devolucions la setmana vinent. L'Àrea de Cultura lamenta les molèsties que pugui ocasionar aquest retard. Gràcies. (2/2)	sespera haver completat totes les devolucions la setmana vinent làrea de cultura lamenta les molèsties que pugui ocasionar aquest retard gràcies 22
TGNAjuntament_tweet_20211021_203819.csv	616774e3373d745e0a1f41db5dd3034882558e7cdd4db47a62e7dad31db821f8	0 No utilitzable	0	0	@TGNAjuntament @joan_ru_ca Tot, tot… voleu dir?	tot tot… voleu dir
TGNAjuntament_tweet_20211021_203819.csv	f1c8ec143aa2b55e347b80d24cab77d3a0179520af10bd57da60f86758f08483	3 Serveis Municipals	3	2	@TGNAjuntament si us plau, podem fer alguna cosa amb la brutícia i el vandalisme de la ciutat de #Tarragona? La zona de l'Avinguda Catalunya (entre d'altres) està molt deixada. I per no parlar de la gent que s'ajunta a les nits al parc entre Cronista Sessé i Rovira i Virgili.... https://t.co/S5oZJY16vV	si us plau podem fer alguna cosa amb la brutícia i el vandalisme de la ciutat de tarragona la zona de lavinguda catalunya entre daltres està molt deixada i per no parlar de la gent que sajunta a les nits al parc entre cronista sessé i rovira i virgili httpstcos5ozjy16vv
TGNAjuntament_tweet_20211021_203819.csv	11ad083b7b2df6034dac77686a6cd371d01fefe80ec44ab2b8d48b7d00674fed	6 Cultura	6	2	@TGNAjuntament Bon dia,el tema retorn d'entrades de Santa Tecla encara està en procés? Únicament se m'ha retornat 2 dels 12 euros que vaig gastar en entrades.Gràcies	bon diael tema retorn dentrades de santa tecla encara està en procés únicament se mha retornat 2 dels 12 euros que vaig gastar en entradesgràcies
TGNAjuntament_tweet_20211021_203819.csv	e033f65e5050f9fd504cdc5c77286aeb142801844cdfb82ce7bfea14cdad1de7	10 Comerç i Indústria	10	2	💶 La ciutadania pot descarregar-se els bons per un valor de 50 euros i disposarà de 15 dies per utilitzar-los a les botigues adherides.🔗 Aquest matí trobareu tota la informació de #BonsComerçTGN als webs https://t.co/3P4NnyU2yd i https://t.co/Qe9zfRJy0N. https://t.co/2yGhywH1St	la ciutadania pot descarregarse els bons per un valor de 50 euros i disposarà de 15 dies per utilitzarlos a les botigues adherides  aquest matí trobareu tota la informació de bonscomerçtgn als webs httpstco3p4nnyu2yd i httpstcoqe9zfrjy0n httpstco2yghywh1st
TGNAjuntament_tweet_20211021_203819.csv	76423ee762c6f2f04270d2730cd03d3a6275f1b8615989938c59644b4bfa3157	10 Comerç i Indústria	10	2	🔍 Per aconseguir els bons, cal demanar-los per una de les 3 vies habilitades:✔ Al web https://t.co/Qe9zfRJy0N.✔ A les oficines físiques, com la que ha obert a la Rambla Nova (Font del Centenari).✔ Mitjançant l'aplicació #SomComerçTGN. https://t.co/jcfSxjsz5n	per aconseguir els bons cal demanarlos per una de les 3 vies habilitades  al web httpstcoqe9zfrjy0n  a les oficines físiques com la que ha obert a la rambla nova font del centenari  mitjançant laplicació somcomerçtgn httpstcojcfsxjsz5n
TGNAjuntament_tweet_20211021_203819.csv	36f8b125ed12abec2fee0b1d056c22d5f064b9425a2d787255b58127e3f0c53a	11 Seguretat Ciutadana	11	3	@TGNAjuntament @tarragotham Encara estic esperant la Guardia Urbana de proximitat. I si truques a la GU sembla ser que no tenen prous efectius per desplaçar.... Que hi farem, paciencia...	encara estic esperant la guardia urbana de proximitat i si truques a la gu sembla ser que no tenen prous efectius per desplaçar que hi farem paciencia
TGNAjuntament_tweet_20211021_203819.csv	beae30fa95caf7609d9af973b7f2e3025a28d718c7cd7d9adac3cf7f0c95209b	10 Comerç i Indústria	10	2	@TGNAjuntament És curiós veure a Madrid el peix més barat que a Tarragona, com a gran aficionat al peix espero que la campanya funcioni i sigui un èxit.	és curiós veure a madrid el peix més barat que a tarragona com a gran aficionat al peix espero que la campanya funcioni i sigui un èxit
TGNAjuntament_tweet_20211021_203819.csv	8afceccde9dcc1f7b01508e7ecacaa59e949ba8ef5c07436c6328be65d10b785	0 No utilitzable	0	0	@TGNAjuntament Moltíssimes gràcies per fer-nos visibles!	moltíssimes gràcies per fernos visibles
